Latitude;Longitude;State;City;Street;HouseNumber;PostCode
44.8004280;-68.7771671;ME;Bangor;Union Street;226;04401
44.8057703;-68.7613147;ME;Bangor;State Street;230;04401
44.8045272;-68.7609279;ME;Bangor;York Street;230;04401
44.8116902;-68.7727670;ME;Bangor;Center Street;240;04401
44.8090076;-68.7683325;ME;Bangor;Pine Street;240;04401
44.8058728;-68.7607959;ME;Bangor;State Street;240;04401
44.8060343;-68.7605360;ME;Bangor;State Street;242;04401
44.8149997;-68.7666770;ME;Bangor;Elm Street;246;04401
44.8128670;-68.7671030;ME;Bangor;Grove Street;248;04401
44.8018586;-68.7633540;ME;Bangor;Washington Street;254;04401
44.8147299;-68.7624160;ME;Bangor;Maple Street;260;04401
44.8157428;-68.7668954;ME;Bangor;Elm Street;268;04401
44.8064013;-68.7595544;ME;Bangor;State Street;268;04401
44.8151127;-68.7625599;ME;Bangor;Maple Street;270;04401
44.8064950;-68.7591683;ME;Bangor;State Street;276;04401
44.8160941;-68.7669825;ME;Bangor;Elm Street;278;04401
44.8156532;-68.7627094;ME;Bangor;Maple Street;286;04401
44.8068842;-68.7580476;ME;Bangor;State Street;300;04401
44.8146101;-68.7676461;ME;Bangor;Grove Street;302;04401
44.8143608;-68.7734964;ME;Bangor;Center Street;316;04401
44.8072338;-68.7573127;ME;Bangor;State Street;316;04401
44.8059530;-68.7759446;ME;Bangor;Harlow Street;326;04401
44.8059936;-68.7760076;ME;Bangor;Harlow Street;328;04401
44.8060253;-68.7760707;ME;Bangor;Harlow Street;330;04401
44.8060795;-68.7761717;ME;Bangor;Harlow Street;334;04401
44.8171846;-68.7632027;ME;Bangor;Maple Street;334;04401
44.8175043;-68.7632457;ME;Bangor;Maple Street;344;04401
44.8144288;-68.7714853;ME;Bangor;Broadway;356;04401
44.8061337;-68.7762853;ME;Bangor;Harlow Street;356;04401
44.8061789;-68.7763673;ME;Bangor;Harlow Street;360;04401
44.8062421;-68.7764809;ME;Bangor;Harlow Street;362;04401
44.8180266;-68.7506462;ME;Bangor;Mt Hope Avenue;366;04401
44.8063145;-68.7766450;ME;Bangor;Harlow Street;368;04401
44.8064720;-68.7766191;ME;Bangor;Harlow Street;370;04401
44.8006940;-68.7820657;ME;Bangor;Hammond Street;380;04401
44.8065843;-68.7764985;ME;Bangor;Harlow Street;382;04401
44.7966346;-68.7920123;ME;Bangor;Lincoln Street;390;04401
44.8006422;-68.7831786;ME;Bangor;Hammond Street;402;04401
44.8088712;-68.7526585;ME;Bangor;State Street;416;04401
44.8279260;-68.7821908;ME;Bangor;Grandview Avenue;430;04401
44.7910144;-68.7762363;ME;Bangor;Main Street;444;04401
44.7897944;-68.7761651;ME;Bangor;Lincoln Street;11;04401
44.8134122;-68.7718371;ME;Bangor;French Street;450;04401
44.8172058;-68.7736497;ME;Bangor;Broadway;452;04401
44.7906594;-68.7765537;ME;Bangor;Main Street;458;04401
44.7902587;-68.7765046;ME;Bangor;Main Street;466;04401
44.8192895;-68.7689933;ME;Bangor;Essex Street;530;04401
44.7997868;-68.7903636;ME;Bangor;Hammond Street;550;04401
44.7997736;-68.7904964;ME;Bangor;Hammond Street;554;04401
44.8074978;-68.7906707;ME;Bangor;Union Street;562;04401
44.7870699;-68.7778000;ME;Bangor;Main Street;570;04401
44.7996094;-68.7917550;ME;Bangor;Hammond Street;584;04401
44.7861536;-68.7787959;ME;Bangor;Main Street;586;04401
44.7995827;-68.7919701;ME;Bangor;Hammond Street;588;04401
44.7994841;-68.7921790;ME;Bangor;Hammond Street;590;04401
44.8172789;-68.8008421;ME;Bangor;Ohio Street;754;04401
44.8275419;-68.7837419;ME;Bangor;Broadway;814;04401
44.8017666;-68.7712002;ME;Bangor;Central Street;1;04401
44.8014475;-68.7714796;ME;Bangor;Main Street;1;04401
44.7984551;-68.8007235;ME;Bangor;Norway Road;3;04401
44.8019798;-68.7697895;ME;Bangor;State Street;3;04401
44.7863581;-68.7798064;ME;Bangor;Catell Street;5;04401
44.8046114;-68.7646325;ME;Bangor;Grove Street;5;04401
44.8010855;-68.7750214;ME;Bangor;High Street;5;04401
44.8123030;-68.7686418;ME;Bangor;Stillwater Avenue;5;04401
44.8167329;-68.7560524;ME;Bangor;Aspen Street;7;04401
44.8104731;-68.7764203;ME;Bangor;Madison Street;7;04401
44.8013981;-68.7715051;ME;Bangor;Main Street;7;04401
44.8081384;-68.7771311;ME;Bangor;Mill Street;2;04401
44.7924879;-68.7771155;ME;Bangor;Walter Street Court;7;04401
44.8092418;-68.7821157;ME;Bangor;Winter Street;7;04401
44.7863988;-68.7798694;ME;Bangor;Catell Street;9;04401
44.8018656;-68.7712251;ME;Bangor;Central Street;9;04401
44.8162575;-68.7743996;ME;Bangor;Linden Street;9;04401
44.8001097;-68.7848433;ME;Bangor;Seventh Street;9;04401
44.7947000;-68.7828279;ME;Bangor;Vine Street;9;04401
44.8080753;-68.7725094;ME;Bangor;Willow Street;9;04401
44.8049292;-68.7572907;ME;Bangor;Birch Street;11;04401
44.8089396;-68.7841655;ME;Bangor;Cottage Street;11;04401
44.8055380;-68.7732275;ME;Bangor;Cumberland Street;11;04401
44.8278153;-68.7738422;ME;Bangor;Heritage Lane;11;04401
44.7997015;-68.7832453;ME;Bangor;Williams Street;11;04401
44.8209264;-68.7511334;ME;Bangor;Brentwood Avenue;13;04401
44.7991471;-68.7925216;ME;Bangor;East Street;13;04401
44.8009501;-68.7748512;ME;Bangor;High Street;11;04401
44.8091048;-68.7810919;ME;Bangor;Autumn Street;15;04401
44.8182806;-68.7557296;ME;Bangor;Bates Street;15;04401
44.8052604;-68.7808915;ME;Bangor;Charles Street;15;04401
44.8003779;-68.7722867;ME;Bangor;Cross Street;15;04401
44.8070725;-68.7641483;ME;Bangor;Elm Street;15;04401
44.8056292;-68.7627000;ME;Bangor;Forest Avenue;15;04401
44.8048004;-68.7646001;ME;Bangor;Grove Street;15;04401
44.8065912;-68.7599646;ME;Bangor;Maple Street;15;04401
44.8017890;-68.7757015;ME;Bangor;Ohio Street;15;04401
44.8175189;-68.7749449;ME;Bangor;Poplar Street;15;04401
44.7996308;-68.7887267;ME;Bangor;Vernon Street;17;04401
44.8094391;-68.7817419;ME;Bangor;Winter Street;17;04401
44.8087733;-68.7842799;ME;Bangor;Cottage Street;19;04401
44.8006104;-68.7783487;ME;Bangor;Fourth Street;19;04401
44.7991780;-68.7897146;ME;Bangor;Wing Street;15;04401
44.8051005;-68.7574291;ME;Bangor;Birch Street;17;04401
44.8045202;-68.7618573;ME;Bangor;Brown Street;17;04401
44.8072167;-68.7641856;ME;Bangor;Elm Street;17;04401
44.7987252;-68.7741518;ME;Bangor;First Street;17;04401
44.8064400;-68.7787183;ME;Bangor;Nelson Street;17;04401
44.8023453;-68.7817055;ME;Bangor;Pond Street;17;04401
44.7993396;-68.7753000;ME;Bangor;Second Street;17;04401
44.8176002;-68.7596217;ME;Bangor;Juniper Street;19;04401
44.8047150;-68.7804573;ME;Bangor;Highland Avenue;19;04401
44.8029947;-68.7777010;ME;Bangor;Boynton Street;23;04401
44.7959638;-68.7822921;ME;Bangor;Carroll Street;23;04401
44.8004846;-68.7784882;ME;Bangor;Fourth Street;23;04401
44.8093455;-68.7752296;ME;Bangor;Jefferson Street;23;04401
44.8105297;-68.7754716;ME;Bangor;Madison Street;23;04401
44.7997520;-68.7837193;ME;Bangor;Williams Street;19;04401
44.7985949;-68.7742914;ME;Bangor;First Street;21;04401
44.8051112;-68.7646810;ME;Bangor;Grove Street;21;04401
44.8064228;-68.7722566;ME;Bangor;Newton Street;21;04401
44.7991133;-68.7679043;ME;Bangor;Washington Street;21;04401
44.7995706;-68.7714997;ME;Bangor;Water Street;21;04401
44.8117853;-68.8021446;ME;Bangor;Vermont Avenue;23;04401
44.8094372;-68.7807682;ME;Bangor;Autumn Street;25;04401
44.8181348;-68.7548765;ME;Bangor;Bates Street;25;04401
44.8021403;-68.7712619;ME;Bangor;Central Street;25;04401
44.8074100;-68.7640837;ME;Bangor;Elm Street;25;04401
44.8004127;-68.7785580;ME;Bangor;Fourth Street;25;04401
44.7988518;-68.7934899;ME;Bangor;North Street;25;04401
44.8217091;-68.7841116;ME;Bangor;Roger Street;25;04401
44.8021763;-68.7712681;ME;Bangor;Central Street;27;04401
44.8084631;-68.7844834;ME;Bangor;Cottage Street;27;04401
44.8101479;-68.7519132;ME;Bangor;Howard Street;27;04401
44.8161422;-68.7752601;ME;Bangor;Linden Street;27;04401
44.8069200;-68.7600707;ME;Bangor;Maple Street;27;04401
44.8021500;-68.7693715;ME;Bangor;State Street;27;04401
44.8094865;-68.7806289;ME;Bangor;Autumn Street;29;04401
44.8263345;-68.7584912;ME;Bangor;Drew Lane;29;04401
44.8075678;-68.7642348;ME;Bangor;Elm Street;29;04401
44.7983568;-68.7745073;ME;Bangor;First Street;29;04401
44.8021912;-68.7719698;ME;Bangor;Franklin Street;29;04401
44.8063374;-68.7815197;ME;Bangor;James Street;29;04401
44.7987214;-68.7935789;ME;Bangor;North Street;29;04401
44.7950344;-68.7835283;ME;Bangor;Vine Street;29;04401
44.7982980;-68.7934034;ME;Bangor;West Street;29;04401
44.8060142;-68.7727198;ME;Bangor;Cumberland Street;31;04401
44.8005755;-68.7743153;ME;Bangor;High Street;31;04401
44.7992114;-68.7674867;ME;Bangor;Washington Street;31;04401
44.8098076;-68.7814117;ME;Bangor;Winter Street;31;04401
44.8055739;-68.7578065;ME;Bangor;Birch Street;33;04401
44.7961446;-68.7826644;ME;Bangor;Carroll Street;33;04401
44.8022889;-68.7712803;ME;Bangor;Central Street;33;04401
44.8032036;-68.7809941;ME;Bangor;George Street;33;04401
44.8232653;-68.7956986;ME;Bangor;Glenwood Drive;33;04401
44.8054175;-68.7648252;ME;Bangor;Grove Street;33;04401
44.8061712;-68.7816721;ME;Bangor;James Street;33;04401
44.8093943;-68.7748753;ME;Bangor;Jefferson Street;33;04401
44.7903868;-68.7775724;ME;Bangor;Lincoln Street;33;04401
44.8156011;-68.7572017;ME;Bangor;Yale Street;33;04401
44.8004296;-68.7711549;ME;Bangor;Merchants Plaza;14;04401
44.8265113;-68.7791223;ME;Bangor;Hillside Avenue;35;04401
44.8103911;-68.7519691;ME;Bangor;Howard Street;35;04401
44.8008810;-68.7717600;ME;Bangor;Main Street;35;04401
44.8072667;-68.7601136;ME;Bangor;Maple Street;35;04401
44.8173677;-68.7758940;ME;Bangor;Poplar Street;35;04401
44.7987216;-68.7887174;ME;Bangor;Wing Street;35;04401
44.8000117;-68.7806774;ME;Bangor;Fifth Street;37;04401
44.8006428;-68.7742202;ME;Bangor;High Street;37;04401
44.7985192;-68.7937756;ME;Bangor;North Street;37;04401
44.8173456;-68.7760838;ME;Bangor;Poplar Street;37;04401
44.8182434;-68.7530864;ME;Bangor;Dartmouth Street;39;04401
44.8079010;-68.7642650;ME;Bangor;Elm Street;39;04401
44.8053008;-68.7784824;ME;Bangor;Everett Street;39;04401
44.8060182;-68.7817295;ME;Bangor;James Street;39;04401
44.8094433;-68.7746159;ME;Bangor;Jefferson Street;39;04401
44.8022994;-68.7766036;ME;Bangor;Ohio Street;39;04401
44.8031810;-68.7694812;ME;Bangor;Park Street;39;04401
44.7998770;-68.7808423;ME;Bangor;Fifth Street;41;04401
44.8111064;-68.7757412;ME;Bangor;Fountain Street;41;04401
44.8105893;-68.7520567;ME;Bangor;Howard Street;41;04401
44.8074289;-68.7601824;ME;Bangor;Maple Street;41;04401
44.7958766;-68.7721970;ME;Bangor;Pleasant Street;41;04401
44.7992874;-68.7672145;ME;Bangor;Washington Street;41;04401
44.8054052;-68.7567956;ME;Bangor;East Summer Street;43;04401
44.8030642;-68.7651825;ME;Bangor;Essex Street;43;04401
44.7905449;-68.7778626;ME;Bangor;Lincoln Street;43;04401
44.8007955;-68.7718109;ME;Bangor;Main Street;43;04401
44.8032125;-68.7695001;ME;Bangor;Park Street;43;04401
44.7952650;-68.7840711;ME;Bangor;Vine Street;43;04401
44.8084546;-68.7578197;ME;Bangor;Fern Street;45;04401
44.8095279;-68.7741540;ME;Bangor;Jefferson Street;45;04401
44.7976781;-68.7991331;ME;Bangor;Norway Road;45;04401
44.8046392;-68.7672183;ME;Bangor;Penobscot Street;45;04401
44.8242545;-68.7976558;ME;Bangor;Valley View Lane;45;04401
44.8113136;-68.7758100;ME;Bangor;Fountain Street;47;04401
44.8007326;-68.7718365;ME;Bangor;Main Street;47;04401
44.8032621;-68.7695252;ME;Bangor;Park Street;47;04401
44.7988576;-68.7868646;ME;Bangor;Bowdoin Street;49;04401
44.8078202;-68.7849221;ME;Bangor;Cottage Street;49;04401
44.8032354;-68.7652450;ME;Bangor;Essex Street;49;04401
44.7985799;-68.7712507;ME;Bangor;Haymarket Square;49;04401
44.8166353;-68.7566852;ME;Bangor;Hemlock Street;49;04401
44.8033071;-68.7695439;ME;Bangor;Park Street;49;04401
44.8083245;-68.7644530;ME;Bangor;Elm Street;51;04401
44.7985301;-68.7711371;ME;Bangor;Haymarket Square;51;04401
44.7906851;-68.7782033;ME;Bangor;Lincoln Street;51;04401
44.8006607;-68.7718810;ME;Bangor;Main Street;51;04401
44.8077531;-68.7602443;ME;Bangor;Maple Street;51;04401
44.7993592;-68.7671257;ME;Bangor;Washington Street;51;04401
44.7984206;-68.7914938;ME;Bangor;Webster Avenue;51;04401
44.8158468;-68.7563217;ME;Bangor;Yale Street;51;04401
44.8028947;-68.7749132;ME;Bangor;Court Street;53;04401
44.8244711;-68.7979333;ME;Bangor;Valley View Lane;53;04401
44.7979081;-68.7752297;ME;Bangor;Cedar Street;55;04401
44.7907529;-68.7783674;ME;Bangor;Lincoln Street;55;04401
44.8082697;-68.7729575;ME;Bangor;Market Street;55;04401
44.8024815;-68.7685862;ME;Bangor;State Street;55;04401
44.7964407;-68.7729344;ME;Bangor;Summer Street;55;04401
44.8033478;-68.7696323;ME;Bangor;Park Street;57;04401
44.7994264;-68.7669484;ME;Bangor;Washington Street;57;04401
44.7979804;-68.7753812;ME;Bangor;Cedar Street;59;04401
44.8035865;-68.7652942;ME;Bangor;Essex Street;59;04401
44.8089184;-68.7579000;ME;Bangor;Fern Street;59;04401
44.8057495;-68.7824450;ME;Bangor;Highland Avenue;59;04401
44.7908208;-68.7785442;ME;Bangor;Lincoln Street;59;04401
44.8161023;-68.7558400;ME;Bangor;Yale Street;63;04401
44.8004808;-68.7719702;ME;Bangor;Main Street;61;04401
44.7962026;-68.7731818;ME;Bangor;Summer Street;61;04401
44.7983460;-68.7713212;ME;Bangor;Union Street;61;04401
44.8087568;-68.7645334;ME;Bangor;Elm Street;63;04401
44.7992361;-68.7799597;ME;Bangor;Fourth Street;63;04401
44.8096654;-68.7731291;ME;Bangor;Jefferson Street;63;04401
44.8082387;-68.7599894;ME;Bangor;Maple Street;63;04401
44.8043325;-68.7582479;ME;Bangor;Merrimac Street;63;04401
44.8079986;-68.7614194;ME;Bangor;Parkview Avenue;63;04401
44.7983443;-68.7773395;ME;Bangor;Sanford Street;63;04401
44.7995114;-68.7667079;ME;Bangor;Washington Street;63;04401
44.7989394;-68.7946592;ME;Bangor;West Street;63;04401
44.8003864;-68.7720275;ME;Bangor;Main Street;65;04401
44.8082350;-68.7603877;ME;Bangor;Maple Street;65;04401
44.8034918;-68.7696254;ME;Bangor;Park Street;65;04401
44.8025442;-68.7684279;ME;Bangor;State Street;65;04401
44.7981160;-68.7756462;ME;Bangor;Cedar Street;67;04401
44.8031974;-68.7754558;ME;Bangor;Court Street;67;04401
44.8027736;-68.7661510;ME;Bangor;Pine Street;67;04401
44.8244955;-68.7964596;ME;Bangor;Glenwood Drive;69;04401
44.8060105;-68.7708926;ME;Bangor;Center Street;71;04401
44.8050299;-68.7827259;ME;Bangor;James Street;71;04401
44.7910423;-68.7790364;ME;Bangor;Lincoln Street;71;04401
44.8028825;-68.7778848;ME;Bangor;Ohio Street;71;04401
44.7984969;-68.7841349;ME;Bangor;Pier Street;71;04401
44.8121099;-68.7733408;ME;Bangor;Congress Street;73;04401
44.8032878;-68.7756704;ME;Bangor;Court Street;73;04401
44.8094274;-68.7580496;ME;Bangor;Fern Street;73;04401
44.7989660;-68.7799165;ME;Bangor;Fourth Street;73;04401
44.8030169;-68.7662701;ME;Bangor;Pine Street;73;04401
44.7974161;-68.7768058;ME;Bangor;Second Street;73;04401
44.8046989;-68.7677618;ME;Bangor;Broadway;75;04401
44.7983870;-68.7761129;ME;Bangor;Cedar Street;75;04401
44.8247614;-68.7966484;ME;Bangor;Glenwood Drive;75;04401
44.7912000;-68.7791116;ME;Bangor;Lincoln Street;75;04401
44.8081554;-68.7568156;ME;Bangor;Pearl Street;75;04401
44.8047782;-68.7829165;ME;Bangor;James Street;77;04401
44.8030935;-68.7663078;ME;Bangor;Pine Street;77;04401
44.8071556;-68.7651343;ME;Bangor;Grove Street;79;04401
44.7912095;-68.7793770;ME;Bangor;Lincoln Street;79;04401
44.8038023;-68.7695926;ME;Bangor;Park Street;79;04401
44.8097740;-68.7580608;ME;Bangor;Fern Street;81;04401
44.8096506;-68.7702269;ME;Bangor;South Park Street;81;04401
44.8062870;-68.7834104;ME;Bangor;Highland Avenue;83;04401
44.7912727;-68.7794716;ME;Bangor;Lincoln Street;83;04401
44.7985588;-68.7765042;ME;Bangor;Cedar Street;85;04401
44.8191298;-68.7550367;ME;Bangor;Harvard Street;85;04401
44.8056366;-68.7822431;ME;Bangor;Highland Avenue;53;04401
44.8236954;-68.7920541;ME;Bangor;Husson Avenue;85;04401
44.7970656;-68.7771358;ME;Bangor;Second Street;85;04401
44.8096305;-68.7647955;ME;Bangor;Elm Street;87;04401
44.8259236;-68.7872709;ME;Bangor;Fieldstone Drive;87;04401
44.8279660;-68.7795658;ME;Bangor;Hillside Avenue;87;04401
44.8045222;-68.7831957;ME;Bangor;James Street;87;04401
44.7969443;-68.7772374;ME;Bangor;Second Street;87;04401
44.8035906;-68.7762825;ME;Bangor;Court Street;89;04401
44.7964198;-68.7760320;ME;Bangor;First Street;89;04401
44.8280741;-68.7795970;ME;Bangor;Hillside Avenue;89;04401
44.8030575;-68.7707778;ME;Bangor;Central Street;89;04401
44.7975132;-68.7781393;ME;Bangor;Sanford Street;93;04401
44.7949734;-68.7798684;ME;Bangor;Patten Street;95;04401
44.8054327;-68.7839130;ME;Bangor;Thomas Hill Road;95;04401
44.8122513;-68.7720250;ME;Bangor;Congress Street;97;04401
44.8038296;-68.7765218;ME;Bangor;Court Street;97;04401
44.8019550;-68.7731403;ME;Bangor;Court Street;97;04401
44.8101394;-68.7649009;ME;Bangor;Elm Street;97;04401
44.7961184;-68.7761280;ME;Bangor;First Street;97;04401
44.7914851;-68.7798943;ME;Bangor;Lincoln Street;97;04401
44.8056082;-68.7678277;ME;Bangor;Broadway;99;04401
44.8034519;-68.7790080;ME;Bangor;Ohio Street;99;04401
44.8037692;-68.7665643;ME;Bangor;Pine Street;99;04401
44.7848509;-68.7848936;ME;Bangor;Thatcher Street;99;04401
44.8094284;-68.7606926;ME;Bangor;Maple Street;101;04401
44.8090472;-68.7570648;ME;Bangor;Pearl Street;101;04401
44.8059881;-68.7848404;ME;Bangor;Jackson Street;105;04401
44.7998513;-68.7722825;ME;Bangor;Main Street;103;04401
44.8061079;-68.7863195;ME;Bangor;Cottage Street;107;04401
44.8080519;-68.7654152;ME;Bangor;Grove Street;107;04401
44.8057726;-68.7851067;ME;Bangor;Jackson Street;111;04401
44.7917969;-68.7805442;ME;Bangor;Lincoln Street;111;04401
44.8105176;-68.7649942;ME;Bangor;Elm Street;113;04401
44.7918828;-68.7807272;ME;Bangor;Lincoln Street;113;04401
44.8208555;-68.7537646;ME;Bangor;Dartmouth Street;115;04401
44.7995320;-68.7724607;ME;Bangor;Main Street;115;04401
44.7965222;-68.7945982;ME;Bangor;Royal Road;115;04401
44.7962435;-68.7779292;ME;Bangor;Second Street;115;04401
44.8055164;-68.7853353;ME;Bangor;Jackson Street;117;04401
44.7970890;-68.7799173;ME;Bangor;Third Street;119;04401
44.8107699;-68.7650754;ME;Bangor;Elm Street;121;04401
44.8034965;-68.7719520;ME;Bangor;Franklin Street;123;04401
44.8167172;-68.7746824;ME;Bangor;Grant Street;125;04401
44.8086958;-68.7655454;ME;Bangor;Grove Street;125;04401
44.8124912;-68.7704559;ME;Bangor;Congress Street;127;04401
44.8214962;-68.7544638;ME;Bangor;Dartmouth Street;129;04401
44.7921766;-68.7813772;ME;Bangor;Lincoln Street;131;04401
44.7993567;-68.7725626;ME;Bangor;Main Street;131;04401
44.8068650;-68.7683285;ME;Bangor;Broadway;133;04401
44.8081630;-68.7713582;ME;Bangor;Center Street;133;04401
44.8112698;-68.7652314;ME;Bangor;Elm Street;135;04401
44.8071757;-68.7683778;ME;Bangor;Broadway;143;04401
44.7957717;-68.7952457;ME;Bangor;Norway Road;143;04401
44.8115626;-68.7653188;ME;Bangor;Elm Street;145;04401
44.8040446;-68.7647612;ME;Bangor;State Street;145;04401
44.7961636;-68.7808311;ME;Bangor;Third Street;147;04401
44.8000544;-68.7794635;ME;Bangor;Cedar Street;149;04401
44.8214054;-68.7562161;ME;Bangor;Dartmouth Street;149;04401
44.8056828;-68.7668727;ME;Bangor;Pine Street;151;04401
44.8114728;-68.7611078;ME;Bangor;Maple Street;159;04401
44.8043176;-68.7640078;ME;Bangor;State Street;159;04401
44.8078964;-68.7686089;ME;Bangor;Broadway;163;04401
44.8121661;-68.7654934;ME;Bangor;Elm Street;163;04401
44.8043847;-68.7638305;ME;Bangor;State Street;163;04401
44.8081082;-68.7687218;ME;Bangor;Broadway;169;04401
44.8082522;-68.7687339;ME;Bangor;Broadway;173;04401
44.8127966;-68.7656552;ME;Bangor;Elm Street;179;04401
44.8129407;-68.7656799;ME;Bangor;Elm Street;183;04401
44.8125267;-68.7613880;ME;Bangor;Maple Street;189;04401
44.8003752;-68.7754920;ME;Bangor;Union Street;189;04401
44.8049398;-68.7623424;ME;Bangor;State Street;195;04401
44.8133820;-68.7657983;ME;Bangor;Elm Street;199;04401
44.8049710;-68.7621969;ME;Bangor;State Street;199;04401
44.8135261;-68.7658420;ME;Bangor;Elm Street;201;04401
44.7981697;-68.7732310;ME;Bangor;Main Street;201;04401
44.8077549;-68.7676420;ME;Bangor;Pine Street;203;04401
44.8106221;-68.7721073;ME;Bangor;Center Street;205;04401
44.8051053;-68.7618675;ME;Bangor;State Street;207;04401
44.8038401;-68.7616515;ME;Bangor;York Street;207;04401
44.8079575;-68.7676665;ME;Bangor;Pine Street;209;04401
44.8051500;-68.7616903;ME;Bangor;State Street;209;04401
44.8133374;-68.7616250;ME;Bangor;Maple Street;215;04401
44.8008635;-68.7765965;ME;Bangor;Union Street;215;04401
44.8097834;-68.7691198;ME;Bangor;Broadway;217;04401
44.8141791;-68.7659911;ME;Bangor;Elm Street;221;04401
44.8114235;-68.7721990;ME;Bangor;Center Street;229;04401
44.8145302;-68.7659960;ME;Bangor;Elm Street;233;04401
44.7940840;-68.7855294;ME;Bangor;Lincoln Street;235;04401
44.8056199;-68.7604049;ME;Bangor;State Street;241;04401
44.8119505;-68.7723866;ME;Bangor;Center Street;245;04401
44.8092450;-68.7677435;ME;Bangor;Pine Street;245;04401
44.7945766;-68.7866338;ME;Bangor;Lincoln Street;259;04401
44.8151786;-68.7596318;ME;Bangor;Fern Street;261;04401
44.7969061;-68.7738365;ME;Bangor;Main Street;263;04401
44.8058975;-68.7597209;ME;Bangor;State Street;263;04401
44.8128736;-68.7725980;ME;Bangor;Center Street;269;04401
44.8132608;-68.7726407;ME;Bangor;Center Street;279;04401
44.8106325;-68.7683576;ME;Bangor;Pine Street;285;04401
44.8062994;-68.7581891;ME;Bangor;State Street;289;04401
44.8064700;-68.7579798;ME;Bangor;State Street;293;04401
44.8153479;-68.7652844;ME;Bangor;Forest Avenue;297;04401
44.8113891;-68.7685506;ME;Bangor;Pine Street;305;04401
44.8115198;-68.7686007;ME;Bangor;Pine Street;311;04401
44.8116369;-68.7686382;ME;Bangor;Pine Street;315;04401
